38.9 -106.95 basin centroid
Elevation: 2800.0 m  Area: 320.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1998 1 9 12 35681.2 0.207 119.43 113.72 -13.59 -24.41 127.9
1998 1 10 12 35729.3 5.010 115.11 113.72 -9.00 -18.97 238.1
1998 1 11 12 35779.7 7.086 104.82 113.72 -14.09 -24.86 63.4
1998 1 12 12 35832.2 2.377 110.01 113.72 -12.51 -23.44 132.6
1998 1 13 12 35887.0 1.444 102.30 113.72 -14.32 -23.74 97.0
1998 1 14 12 35943.9 2.216 97.18 113.72 -13.28 -22.82 171.8
1998 1 15 12 36003.0 2.223 100.25 113.72 -14.27 -24.51 208.5
1998 1 16 12 36064.1 1.778 120.11 113.72 -12.79 -24.09 114.5
1998 1 17 12 36127.5 2.726 103.36 113.72 -14.14 -27.06 103.2
1998 1 18 12 36192.9 4.000 110.79 113.72 -13.24 -25.07 129.5
1998 1 19 12 36260.3 3.701 104.16 113.72 -15.13 -27.17 54.3
1998 1 20 12 36329.9 1.176 125.39 113.72 -15.19 -26.04 95.1
1998 1 21 12 36401.5 1.867 102.26 113.72 -16.81 -26.86 50.0
1998 1 22 12 36475.1 0.624 135.66 113.72 -13.43 -22.65 151.1
1998 1 23 12 36550.6 3.667 104.90 113.72 -14.94 -24.72 96.5
1998 1 24 12 36628.2 0.929 105.70 113.72 -10.66 -22.03 200.3
1998 1 25 12 36707.7 1.364 145.13 113.72 -14.64 -25.24 76.5
1998 1 26 12 36789.1 3.893 99.89 113.72 -12.04 -22.52 118.1
1998 1 27 12 36872.4 4.120 116.16 113.72 -12.16 -24.21 85.3
1998 1 28 12 36957.6 6.461 132.75 113.72 -14.22 -25.72 111.3
1998 1 29 12 37044.7 14.155 95.29 113.72 -14.92 -26.06 73.2
1998 1 30 12 37133.6 2.485 123.21 113.72 -13.98 -23.07 88.0
1998 1 31 12 37224.2 2.040 97.16 113.72 -12.03 -22.52 180.0
1998 2 1 12 37316.7 2.853 121.72 113.72 -10.26 -22.11 112.4
1998 2 2 12 37410.8 1.649 152.65 113.72 -15.49 -26.63 50.9
1998 2 3 12 37506.7 0.553 87.80 113.72 -13.57 -24.01 113.5
1998 2 4 12 37604.3 0.489 122.91 113.72 -14.44 -25.44 58.3
1998 2 5 12 37703.6 2.251 118.21 113.72 -14.02 -25.10 50.0
1998 2 6 12 37804.5 8.573 110.94 113.72 -10.85 -21.07 203.1
1998 2 7 12 37906.9 1.546 104.12 113.72 -14.50 -24.18 135.9
1998 2 8 12 38011.0 5.004 144.59 113.72 -15.69 -25.52 91.3
1998 2 9 12 38116.5 7.358 132.13 113.72 -12.90 -23.94 132.1
1998 2 10 12 38223.6 4.967 102.35 113.72 -12.56 -23.49 79.1
1998 2 11 12 38332.2 5.499 117.20 113.72 -13.68 -24.73 121.0
1998 2 12 12 38442.2 0.568 124.19 113.72 -13.99 -23.95 133.5
1998 2 13 12 38553.6 1.955 109.97 113.72 -12.64 -23.75 138.2
1998 2 14 12 38666.4 0.295 135.98 113.72 -14.82 -27.16 70.0
1998 2 15 12 38780.5 1.258 139.63 113.72 -12.07 -22.49 180.1
1998 2 16 12 38896.0 0.492 140.57 113.72 -13.13 -23.51 126.4
1998 2 17 12 39012.7 4.193 168.44 113.72 -10.43 -21.55 170.8
1998 2 18 12 39130.6 0.492 125.19 113.72 -11.93 -21.25 135.0
1998 2 19 12 39249.8 0.508 133.40 113.72 -12.54 -23.77 145.2
1998 2 20 12 39370.1 2.451 133.80 113.72 -12.54 -22.21 135.8
1998 2 21 12 39491.6 0.133 155.74 113.72 -14.99 -26.86 50.0
1998 2 22 12 39614.2 13.963 155.32 113.72 -12.16 -22.74 132.9
1998 2 23 12 39737.8 1.941 128.42 113.72 -12.16 -23.61 95.6
1998 2 24 12 39862.5 7.410 168.30 113.72 -11.66 -22.52 146.4
1998 2 25 12 39988.1 0.555 134.26 113.72 -11.90 -22.09 182.9
1998 2 26 12 40114.7 3.625 161.96 113.72 -9.35 -20.60 154.6
1998 2 27 12 40242.2 4.400 162.33 113.72 -11.77 -23.13 137.0
1998 2 28 12 40370.6 0.757 157.68 113.72 -12.50 -23.48 150.5
1998 3 1 12 40499.8 5.439 148.06 113.72 -13.60 -21.39 97.8
1998 3 2 12 40629.8 1.238 149.63 113.72 -11.63 -22.27 210.2
1998 3 3 12 40760.6 1.594 162.83 113.72 -12.40 -23.08 124.5
1998 3 4 12 40892.1 0.749 164.82 113.72 -12.63 -23.08 110.3
1998 3 5 12 41024.3 5.701 168.89 113.72 -11.01 -23.18 138.8
1998 3 6 12 41157.2 3.563 170.22 113.72 -8.69 -18.75 204.8
1998 3 7 12 41290.6 3.339 166.04 113.72 -8.84 -19.07 216.4
1998 3 8 12 41424.6 3.242 183.45 113.72 -12.02 -24.24 92.7
1998 3 9 12 41559.2 3.456 154.59 113.72 -9.88 -18.76 258.6
1998 3 10 12 41694.2 1.163 165.58 113.72 -9.15 -19.95 281.6
1998 3 11 12 41829.7 5.059 157.92 113.72 -8.75 -20.44 212.9
1998 3 12 12 41965.5 0.943 204.31 113.72 -7.06 -17.61 253.8
1998 3 13 12 42101.8 3.289 180.48 113.72 -11.06 -22.58 131.8
1998 3 14 12 42238.3 2.247 185.58 113.72 -10.47 -22.55 180.8
1998 3 15 12 42375.2 1.480 178.45 113.72 -9.96 -20.98 157.3
1998 3 16 12 42512.3 2.310 172.28 113.72 -8.25 -19.23 224.9
1998 3 17 12 42649.6 3.311 214.56 113.72 -12.71 -24.77 89.0
1998 3 18 12 42787.0 5.006 194.10 113.72 -8.80 -20.22 157.8
1998 3 19 12 42924.6 2.777 172.44 113.72 -10.95 -22.58 142.0
1998 3 20 12 43062.3 6.230 174.54 113.72 -8.11 -19.19 186.6
1998 3 21 12 43200.0 1.236 183.33 113.72 -4.82 -15.10 342.2
1998 3 22 12 43337.7 1.916 173.26 113.72 -6.39 -17.08 235.8
1998 3 23 12 43475.4 4.277 177.54 113.72 -9.40 -20.23 191.5
1998 3 24 12 43613.0 0.552 161.33 113.72 -8.01 -20.27 175.2
1998 3 25 12 43750.4 5.506 149.57 113.72 -8.53 -19.35 175.9
1998 3 26 12 43887.7 0.613 216.53 113.72 -5.06 -16.73 285.8
1998 3 27 12 44024.8 11.110 180.65 113.72 -10.12 -22.29 151.3
1998 3 28 12 44161.7 1.236 185.06 113.72 -7.29 -17.38 322.6
1998 3 29 12 44298.2 10.274 192.02 113.72 -7.48 -19.35 244.5
1998 3 30 12 44434.5 5.071 202.78 113.72 -8.00 -18.73 227.5
1998 3 31 12 44570.3 0.385 205.34 113.72 -3.56 -14.75 316.0
1998 4 1 12 44705.8 0.855 210.49 113.72 -8.20 -19.77 202.0
1998 4 2 12 44840.8 0.469 205.03 113.72 -7.45 -17.27 223.7
1998 4 3 12 44975.4 1.827 193.73 113.72 -3.07 -14.35 269.9
1998 4 4 12 45109.4 5.957 218.06 113.72 -5.41 -16.64 235.6
1998 4 5 12 45242.8 9.024 197.75 113.72 -5.33 -16.72 305.8
1998 4 6 12 45375.7 0.697 217.23 113.72 -5.80 -16.46 278.5
1998 4 7 12 45507.9 0.567 179.98 113.72 -4.67 -15.59 304.2
1998 4 8 12 45639.4 3.607 223.91 113.72 -5.10 -16.47 294.3
1998 4 9 12 45770.2 0.395 192.33 113.72 -5.36 -16.90 256.0
1998 4 10 12 45900.2 5.751 185.25 113.72 -6.16 -16.99 242.0
1998 4 11 12 46029.4 4.484 188.81 113.72 -3.79 -15.11 358.4
1998 4 12 12 46157.8 2.645 212.62 113.72 -4.54 -13.96 336.7
1998 4 13 12 46285.3 5.481 245.14 113.72 -4.15 -15.37 242.7
1998 4 14 12 46411.9 5.302 209.18 113.72 -2.25 -12.78 291.7
1998 4 15 12 46537.5 0.797 211.69 113.72 -3.79 -14.66 329.2
1998 4 16 12 46662.2 0.523 226.15 113.72 -2.99 -14.02 293.1
1998 4 17 12 46785.8 2.275 207.22 113.72 -0.11 -10.19 392.3
1998 4 18 12 46908.4 5.474 214.84 113.72 -1.84 -12.17 290.9
1998 4 19 12 47029.9 0.727 213.07 113.72 -3.02 -13.37 318.8
1998 4 20 12 47150.2 0.561 249.01 113.72 -3.65 -14.01 347.3
1998 4 21 12 47269.4 0.604 221.83 113.72 -1.99 -14.08 302.3
1998 4 22 12 47387.3 1.450 233.10 113.72 -0.41 -10.85 347.8
1998 4 23 12 47504.0 0.867 212.36 113.72 -2.27 -13.26 327.4
1998 4 24 12 47619.5 3.621 207.11 113.72 -1.24 -12.45 352.1
1998 4 25 12 47733.6 5.255 235.29 113.72 -1.89 -9.92 391.0
1998 4 26 12 47846.4 12.244 230.26 113.72 -1.37 -13.35 285.6
1998 4 27 12 47957.8 2.070 243.03 113.72 -2.47 -13.35 344.9
1998 4 28 12 48067.8 1.166 215.38 113.72 -0.04 -10.97 363.3
1998 4 29 12 48176.4 10.048 228.38 113.72 -0.02 -10.89 387.5
1998 4 30 12 48283.5 1.923 211.51 113.72 2.18 -9.43 382.0
1998 5 1 12 48389.0 6.981 224.47 113.72 0.32 -10.30 431.5
1998 5 2 12 48493.1 2.741 211.25 113.72 -0.71 -12.40 373.3
1998 5 3 12 48595.5 0.398 229.69 113.72 2.74 -7.83 432.6
1998 5 4 12 48696.4 3.423 254.58 113.72 1.31 -9.36 421.9
1998 5 5 12 48795.7 4.236 223.08 113.72 1.25 -9.75 454.2
1998 5 6 12 48893.3 0.176 223.87 113.72 1.14 -9.71 441.0
1998 5 7 12 48989.2 4.554 235.39 113.72 1.59 -7.94 486.4
1998 5 8 12 49083.3 7.251 236.07 113.72 0.26 -10.08 416.6
1998 5 9 12 49175.8 5.107 251.31 113.72 1.63 -9.04 403.0
1998 5 10 12 49266.4 3.369 221.18 113.72 1.61 -8.85 440.7
1998 5 11 12 49355.3 2.494 204.00 113.72 2.67 -8.10 489.1
1998 5 12 12 49442.4 1.282 243.38 113.72 4.00 -6.35 491.1
1998 5 13 12 49527.6 0.472 268.64 113.72 3.97 -7.31 428.9
1998 5 14 12 49610.9 0.146 241.20 113.72 3.48 -5.55 490.9
1998 5 15 12 49692.3 3.993 250.86 113.72 0.31 -10.34 416.1
1998 5 16 12 49771.8 1.450 244.52 113.72 2.43 -6.10 483.1
1998 5 17 12 49849.4 8.484 257.68 113.72 0.54 -8.49 453.1
1998 5 18 12 49924.9 2.369 242.83 113.72 5.08 -6.12 458.9
1998 5 19 12 49998.5 1.250 246.88 113.72 3.46 -7.15 450.5
1998 5 20 12 50070.1 1.686 273.27 113.72 3.60 -6.91 472.0
1998 5 21 12 50139.7 1.808 266.56 113.72 2.97 -7.08 470.0
1998 5 22 12 50207.1 6.944 239.70 113.72 6.07 -4.62 488.5
1998 5 23 12 50272.5 4.663 240.74 113.72 4.50 -5.33 419.9
1998 5 24 12 50335.9 0.714 242.42 113.72 4.35 -7.86 356.4
1998 5 25 12 50397.0 0.440 235.11 113.72 4.88 -6.41 470.5
1998 5 26 12 50456.1 7.866 244.28 113.72 5.17 -5.79 489.8
1998 5 27 12 50513.0 1.352 251.31 113.72 4.83 -6.51 463.7
1998 5 28 12 50567.8 2.017 242.08 113.72 7.09 -5.10 499.1
1998 5 29 12 50620.3 6.794 261.88 113.72 7.24 -2.86 590.9
1998 5 30 12 50670.7 2.636 229.60 113.72 5.66 -6.03 464.6
1998 5 31 12 50718.8 1.442 237.49 113.72 4.51 -6.83 474.4
1998 6 1 12 50764.8 0.784 265.53 113.72 6.32 -3.87 573.1
1998 6 2 12 50808.5 2.628 284.60 113.72 5.09 -4.73 474.4
1998 6 3 12 50849.9 1.986 260.29 113.72 8.28 -2.97 593.6
1998 6 4 12 50889.0 1.571 244.38 113.72 8.64 -2.99 569.4
1998 6 5 12 50925.9 0.504 240.56 113.72 7.51 -3.94 512.0
1998 6 6 12 50960.5 1.552 251.98 113.72 4.84 -5.07 422.5
1998 6 7 12 50992.8 2.526 276.93 113.72 6.02 -3.84 564.9
1998 6 8 12 51022.8 5.067 265.94 113.72 6.56 -3.97 573.6
1998 6 9 12 51050.5 1.834 239.95 113.72 5.73 -4.87 481.8
1998 6 10 12 51075.8 2.097 264.19 113.72 6.67 -5.18 551.4
1998 6 11 12 51098.8 3.733 280.51 113.72 7.61 -2.82 492.9
1998 6 12 12 51119.5 3.146 276.91 113.72 8.18 -1.99 568.9
1998 6 13 12 51137.8 2.330 279.34 113.72 9.44 -1.22 570.2
1998 6 14 12 51153.7 1.536 271.54 113.72 7.60 -3.04 499.2
1998 6 15 12 51167.4 3.312 240.44 113.72 7.30 -4.32 506.1
1998 6 16 12 51178.6 1.181 247.68 113.72 5.94 -3.93 520.5
1998 6 17 12 51187.5 2.139 285.97 113.72 8.51 -3.38 496.7
1998 6 18 12 51194.0 0.846 254.84 113.72 7.42 -3.40 552.3
1998 6 19 12 51198.1 0.553 231.53 113.72 7.89 -2.54 528.7
1998 6 20 12 51199.9 1.094 269.09 113.72 7.46 -2.43 540.6
1998 6 21 12 51199.3 0.148 275.92 113.72 7.60 -2.35 596.3
1998 6 22 12 51196.4 0.477 258.76 113.72 9.58 -0.31 574.3
1998 6 23 12 51191.0 1.335 268.16 113.72 8.52 -2.52 481.7
1998 6 24 12 51183.3 2.038 247.41 113.72 11.04 2.10 634.4
1998 6 25 12 51173.3 3.884 252.77 113.72 7.11 -2.82 546.8
1998 6 26 12 51160.8 1.209 232.48 113.72 10.74 -0.34 586.0
1998 6 27 12 51146.1 0.486 243.36 113.72 8.21 -2.82 569.4
1998 6 28 12 51128.9 0.245 280.84 113.72 8.95 -1.25 587.1
1998 6 29 12 51109.4 3.463 209.37 113.72 9.85 -1.33 555.5
1998 6 30 12 51087.6 1.496 253.07 113.72 10.72 -1.10 598.8
1998 7 1 12 51063.4 1.083 250.63 113.72 10.85 0.11 616.1
1998 7 2 12 51036.9 1.509 267.29 113.72 10.88 -1.74 578.3
1998 7 3 12 51008.1 2.720 226.08 113.72 9.06 -1.45 566.2
1998 7 4 12 50976.9 4.425 246.32 113.72 12.15 1.86 645.8
1998 7 5 12 50943.5 0.940 248.61 113.72 10.41 -0.60 591.2
1998 7 6 12 50907.8 2.418 263.16 113.72 5.13 -4.75 495.9
1998 7 7 12 50869.7 0.193 256.55 113.72 9.68 -0.44 605.6
1998 7 8 12 50829.4 5.570 231.45 113.72 9.10 -2.51 566.4
1998 7 9 12 50786.9 0.884 250.79 113.72 9.25 -1.52 586.3
1998 7 10 12 50742.1 0.142 243.76 113.72 10.71 -0.51 608.4
1998 7 11 12 50695.1 2.901 261.90 113.72 10.25 -0.81 516.3
1998 7 12 12 50645.8 0.498 250.77 113.72 8.80 -1.08 605.6
1998 7 13 12 50594.3 1.124 280.17 113.72 12.10 1.80 607.1
1998 7 14 12 50540.7 1.977 243.45 113.72 7.94 -3.43 565.0
1998 7 15 12 50484.8 2.565 244.33 113.72 7.86 -2.76 504.0
1998 7 16 12 50426.8 1.650 244.29 113.72 8.28 -3.13 584.9
1998 7 17 12 50366.7 1.014 248.77 113.72 10.59 -0.60 522.5
1998 7 18 12 50304.5 1.217 263.67 113.72 10.48 0.91 628.0
1998 7 19 12 50240.1 8.067 243.77 113.72 8.72 -0.04 588.2
1998 7 20 12 50173.7 2.780 243.80 113.72 9.05 -0.33 607.3
1998 7 21 12 50105.1 0.290 254.41 113.72 9.93 -0.65 638.9
1998 7 22 12 50034.6 1.137 234.15 113.72 8.33 -2.32 560.7
1998 7 23 12 49962.0 1.604 257.08 113.72 11.12 1.14 651.0
1998 7 24 12 49887.4 0.008 241.21 113.72 12.26 1.55 677.0
1998 7 25 12 49810.8 2.905 232.57 113.72 9.63 -2.31 535.3
1998 7 26 12 49732.3 0.316 217.74 113.72 10.40 1.06 632.0
1998 7 27 12 49651.8 0.464 227.99 113.72 10.02 -1.73 606.5
1998 7 28 12 49569.5 0.195 240.60 113.72 11.88 2.05 651.6
1998 7 29 12 49485.2 2.365 241.47 113.72 12.72 2.52 632.9
1998 7 30 12 49399.1 1.718 237.73 113.72 9.24 -0.08 613.9
1998 7 31 12 49311.1 2.426 218.91 113.72 9.78 -0.33 596.9
1998 8 1 12 49221.3 3.399 237.04 113.72 10.98 -0.29 609.5
1998 8 2 12 49129.8 1.146 216.00 113.72 10.17 0.24 588.9
1998 8 3 12 49036.5 0.511 219.32 113.72 8.24 -2.85 550.2
1998 8 4 12 48941.4 1.143 253.69 113.72 6.84 -4.74 501.0
1998 8 5 12 48844.7 0.418 234.42 113.72 8.61 -3.66 512.0
1998 8 6 12 48746.2 1.497 241.79 113.72 9.94 -0.96 620.1
1998 8 7 12 48646.2 2.607 255.47 113.72 8.79 -3.36 517.4
1998 8 8 12 48544.5 0.302 232.10 113.72 7.74 -1.91 539.1
1998 8 9 12 48441.3 1.099 246.34 113.72 8.38 -3.67 490.9
1998 8 10 12 48336.4 0.761 236.69 113.72 11.93 0.83 614.6
1998 8 11 12 48230.1 0.813 219.03 113.72 7.42 -3.65 522.4
1998 8 12 12 48122.3 2.028 226.57 113.72 8.56 -2.10 579.6
1998 8 13 12 48013.0 1.317 216.37 113.72 8.18 -3.32 496.7
1998 8 14 12 47902.3 0.610 235.70 113.72 11.80 1.91 587.7
1998 8 15 12 47790.2 0.694 240.37 113.72 6.57 -4.10 462.4
1998 8 16 12 47676.7 0.900 203.77 113.72 7.51 -3.30 547.7
1998 8 17 12 47561.9 0.836 209.94 113.72 8.69 -2.63 578.5
1998 8 18 12 47445.8 0.886 216.60 113.72 8.75 -1.61 596.5
1998 8 19 12 47328.5 1.647 208.56 113.72 10.09 0.40 593.0
1998 8 20 12 47209.9 0.155 216.08 113.72 9.83 1.18 627.6
1998 8 21 12 47090.2 1.263 223.85 113.72 7.14 -4.41 444.3
1998 8 22 12 46969.3 1.389 236.48 113.72 8.56 -2.35 601.5
1998 8 23 12 46847.3 3.755 208.39 113.72 7.71 -4.61 542.5
1998 8 24 12 46724.2 0.708 206.46 113.72 7.17 -3.08 565.4
1998 8 25 12 46600.0 1.219 219.08 113.72 9.27 -2.63 520.5
1998 8 26 12 46474.8 1.849 211.47 113.72 8.00 -2.58 537.5
1998 8 27 12 46348.7 1.187 187.59 113.72 9.89 0.08 595.8
1998 8 28 12 46221.7 0.029 196.77 113.72 8.08 -3.04 590.1
1998 8 29 12 46093.7 0.039 203.16 113.72 8.63 -2.91 571.7
1998 8 30 12 45964.9 0.629 218.77 113.72 3.04 -6.71 460.2
1998 8 31 12 45835.3 0.774 222.45 113.72 7.11 -3.12 555.1
1998 9 1 12 45704.9 1.060 188.58 113.72 7.49 -4.22 488.3
1998 9 2 12 45573.7 0.130 191.62 113.72 7.49 -3.20 494.4
1998 9 3 12 45441.8 1.384 214.79 113.72 8.88 -2.60 545.8
1998 9 4 12 45309.3 0.134 193.59 113.72 7.34 -2.61 513.7
1998 9 5 12 45176.2 1.155 204.54 113.72 4.45 -6.25 424.2
1998 9 6 12 45042.4 0.213 194.97 113.72 6.93 -2.65 548.0
1998 9 7 12 44908.2 1.319 196.97 113.72 7.22 -4.32 505.6
1998 9 8 12 44773.4 1.833 188.92 113.72 4.90 -5.72 455.3
1998 9 9 12 44638.1 0.295 210.53 113.72 5.04 -5.77 472.6
1998 9 10 12 44502.5 1.145 169.15 113.72 6.68 -3.92 533.0
1998 9 11 12 44366.4 0.918 185.11 113.72 5.34 -5.91 475.0
1998 9 12 12 44230.0 0.278 205.05 113.72 6.82 -5.79 488.5
1998 9 13 12 44093.3 0.123 185.12 113.72 5.29 -4.97 495.5
1998 9 14 12 43956.3 1.437 185.21 113.72 1.57 -9.19 468.1
1998 9 15 12 43819.1 3.321 199.86 113.72 4.76 -6.70 505.8
1998 9 16 12 43681.7 0.575 191.04 113.72 3.91 -7.30 457.6
1998 9 17 12 43544.2 0.032 195.38 113.72 5.25 -6.48 445.8
1998 9 18 12 43406.5 0.006 199.27 113.72 4.79 -7.50 433.2
1998 9 19 12 43268.9 0.867 158.28 113.72 2.56 -7.41 413.1
1998 9 20 12 43131.1 0.079 171.68 113.72 4.09 -6.25 451.1
1998 9 21 12 42993.5 0.052 164.79 113.72 4.42 -7.46 470.8
1998 9 22 12 42855.8 0.283 180.61 113.72 4.10 -4.68 488.6
1998 9 23 12 42718.3 1.473 189.95 113.72 4.71 -6.99 455.0
1998 9 24 12 42580.9 1.370 135.46 113.72 1.53 -8.70 461.4
1998 9 25 12 42443.7 1.582 147.83 113.72 2.64 -8.16 453.4
1998 9 26 12 42306.7 0.449 139.10 113.72 -0.66 -12.47 352.7
1998 9 27 12 42170.0 0.494 155.84 113.72 4.26 -6.26 471.5
1998 9 28 12 42033.6 2.157 167.84 113.72 2.49 -8.46 424.8
1998 9 29 12 41897.5 0.587 190.07 113.72 1.98 -9.33 441.3
1998 9 30 12 41761.9 0.132 144.76 113.72 1.76 -7.98 449.3
1998 10 1 12 41626.6 0.327 198.90 113.72 2.48 -7.82 435.8
1998 10 2 12 41491.8 1.704 169.48 113.72 3.12 -7.10 419.7
1998 10 3 12 41357.6 1.300 168.68 113.72 0.93 -10.05 413.6
1998 10 4 12 41223.8 0.723 169.62 113.72 1.78 -8.74 435.5
1998 10 5 12 41090.7 0.077 136.35 113.72 1.56 -9.26 367.3
1998 10 6 12 40958.2 1.329 147.35 113.72 -2.53 -12.93 336.7
1998 10 7 12 40826.3 0.598 139.54 113.72 -0.50 -12.08 368.5
1998 10 8 12 40695.1 0.140 163.22 113.72 1.01 -11.69 358.4
1998 10 9 12 40564.7 1.788 138.62 113.72 2.01 -7.71 500.3
1998 10 10 12 40435.1 0.658 147.67 113.72 1.99 -8.82 469.4
1998 10 11 12 40306.3 0.999 139.58 113.72 -2.09 -12.43 313.5
1998 10 12 12 40178.3 2.815 169.72 113.72 1.04 -10.30 386.5
1998 10 13 12 40051.3 1.306 137.88 113.72 0.89 -10.09 427.3
1998 10 14 12 39925.2 1.763 129.23 113.72 -0.25 -9.83 400.9
1998 10 15 12 39800.0 0.973 151.71 113.72 -4.10 -14.61 329.9
1998 10 16 12 39675.8 2.151 142.30 113.72 -2.08 -11.12 358.2
1998 10 17 12 39552.7 0.220 163.07 113.72 -1.32 -11.41 324.7
1998 10 18 12 39430.7 0.089 145.40 113.72 -2.04 -13.38 353.2
1998 10 19 12 39309.8 0.189 143.69 113.72 -5.15 -15.60 278.1
1998 10 20 12 39190.1 0.634 151.57 113.72 -2.50 -11.95 438.4
1998 10 21 12 39071.5 1.911 144.11 113.72 -3.71 -14.33 341.6
1998 10 22 12 38954.2 0.556 147.92 113.72 -1.63 -11.91 329.9
1998 10 23 12 38838.1 1.903 145.50 113.72 -2.00 -11.67 386.8
1998 10 24 12 38723.3 1.227 128.81 113.72 -2.14 -14.82 301.5
1998 10 25 12 38609.8 5.533 114.59 113.72 -3.69 -13.93 337.2
1998 10 26 12 38497.7 1.293 128.82 113.72 -3.31 -13.03 317.7
1998 10 27 12 38387.0 0.515 100.28 113.72 -3.67 -15.08 307.7
1998 10 28 12 38277.7 1.834 118.22 113.72 -2.38 -12.34 384.9
1998 10 29 12 38169.9 1.208 122.28 113.72 -4.75 -15.56 313.5
1998 10 30 12 38063.6 0.258 146.61 113.72 -5.29 -17.45 283.9
1998 10 31 12 37958.7 0.970 123.82 113.72 -2.92 -13.09 431.8
1998 11 1 12 37855.5 0.959 151.37 113.72 -3.33 -14.14 303.2
1998 11 2 12 37753.8 1.035 131.12 113.72 -4.06 -14.92 355.7
1998 11 3 12 37653.8 0.300 98.60 113.72 -2.60 -12.88 351.3
1998 11 4 12 37555.3 5.524 139.28 113.72 -2.03 -13.59 316.6
1998 11 5 12 37458.6 0.135 136.75 113.72 -3.52 -13.70 325.8
1998 11 6 12 37363.5 3.854 95.00 113.72 -6.68 -18.21 262.9
1998 11 7 12 37270.2 1.222 130.12 113.72 -4.51 -14.10 306.9
1998 11 8 12 37178.7 0.407 139.98 113.72 -5.79 -15.68 227.7
1998 11 9 12 37088.9 0.405 85.28 113.72 -6.99 -16.56 294.0
1998 11 10 12 37000.9 1.015 100.39 113.72 -7.45 -17.88 249.2
1998 11 11 12 36914.8 0.501 129.94 113.72 -6.13 -17.27 239.1
1998 11 12 12 36830.5 1.182 112.21 113.72 -5.50 -16.87 224.7
1998 11 13 12 36748.2 2.344 136.29 113.72 -4.84 -16.27 286.8
1998 11 14 12 36667.7 0.228 127.53 113.72 -6.09 -17.03 298.2
1998 11 15 12 36589.2 1.735 125.07 113.72 -6.43 -17.77 217.6
1998 11 16 12 36512.6 2.651 129.39 113.72 -7.78 -18.32 242.1
1998 11 17 12 36438.0 1.633 98.85 113.72 -7.33 -18.77 290.9
1998 11 18 12 36365.4 1.161 105.76 113.72 -10.08 -21.38 201.0
1998 11 19 12 36294.9 0.388 138.89 113.72 -7.17 -18.27 234.7
1998 11 20 12 36226.3 0.448 103.76 113.72 -7.55 -18.97 217.8
1998 11 21 12 36159.9 0.461 124.77 113.72 -5.50 -16.57 254.5
1998 11 22 12 36095.5 0.840 104.74 113.72 -8.60 -18.94 223.8
1998 11 23 12 36033.3 0.863 95.60 113.72 -6.93 -18.44 219.2
1998 11 24 12 35973.2 4.894 91.68 113.72 -9.60 -21.36 165.1
1998 11 25 12 35915.2 2.083 114.21 113.72 -6.51 -17.45 247.8
1998 11 26 12 35859.3 2.168 124.91 113.72 -7.05 -18.76 177.1
1998 11 27 12 35805.7 1.730 112.16 113.72 -7.69 -17.42 247.8
1998 11 28 12 35754.2 1.901 108.12 113.72 -9.45 -20.81 265.7
1998 11 29 12 35704.9 2.389 86.59 113.72 -10.04 -20.80 143.5
1998 11 30 12 35657.9 0.355 103.36 113.72 -10.42 -20.86 230.2
1998 12 1 12 35613.1 1.403 105.61 113.72 -11.48 -23.29 167.2
1998 12 2 12 35570.6 0.541 89.28 113.72 -9.47 -20.94 202.1
1998 12 3 12 35530.3 3.943 108.59 113.72 -10.69 -22.00 145.8
1998 12 4 12 35492.2 0.851 91.36 113.72 -9.89 -20.07 228.1
1998 12 5 12 35456.5 2.572 95.45 113.72 -10.36 -19.69 263.3
1998 12 6 12 35423.1 3.058 112.61 113.72 -12.37 -21.68 201.2
1998 12 7 12 35391.9 2.219 124.69 113.72 -9.30 -19.08 228.4
1998 12 8 12 35363.1 2.010 123.09 113.72 -10.89 -22.68 149.7
1998 12 9 12 35336.6 1.721 98.04 113.72 -9.87 -21.37 156.1
1998 12 10 12 35312.4 3.322 108.16 113.72 -13.05 -22.74 151.2
1998 12 11 12 35290.6 0.655 109.24 113.72 -12.57 -22.15 176.2
1998 12 12 12 35271.1 2.508 108.95 113.72 -12.14 -22.31 158.1
1998 12 13 12 35253.9 0.109 101.28 113.72 -11.31 -21.47 171.3
1998 12 14 12 35239.2 0.881 118.67 113.72 -11.95 -23.10 139.2
1998 12 15 12 35226.7 1.037 89.92 113.72 -9.87 -19.30 272.2
1998 12 16 12 35216.7 0.248 81.90 113.72 -10.48 -21.86 171.1
1998 12 17 12 35209.0 2.185 104.25 113.72 -13.24 -25.33 102.9
1998 12 18 12 35203.6 0.760 94.22 113.72 -7.83 -17.99 171.3
1998 12 19 12 35200.7 5.408 127.62 113.72 -12.48 -23.75 157.1
1998 12 20 12 35200.1 1.447 91.88 113.72 -10.52 -22.36 173.5
1998 12 21 12 35201.9 3.423 114.39 113.72 -12.99 -23.08 157.6
1998 12 22 12 35206.0 4.775 106.03 113.72 -11.72 -23.98 141.7
1998 12 23 12 35212.5 3.090 78.01 113.72 -11.33 -21.76 139.4
1998 12 24 12 35221.4 1.266 107.99 113.72 -15.10 -26.25 69.3
1998 12 25 12 35232.6 1.965 89.43 113.72 -10.31 -19.83 259.4
