45.85 -122.5 basin centroid
Elevation: 400.0 m  Area: 210.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1997 7 5 12 50943.5 0.173 266.49 1.07 21.76 13.21 872.5
1997 7 6 12 50907.8 18.366 269.46 1.07 18.78 9.73 795.7
1997 7 7 12 50869.7 2.098 228.01 1.07 22.61 14.09 850.7
1997 7 8 12 50829.4 0.111 245.06 1.07 21.90 15.58 862.4
1997 7 9 12 50786.9 9.813 262.41 1.07 21.52 13.37 869.3
1997 7 10 12 50742.1 2.920 258.26 1.07 23.40 13.56 851.5
1997 7 11 12 50695.1 1.446 252.52 1.07 23.10 15.71 896.7
1997 7 12 12 50645.8 0.106 251.59 1.07 20.58 13.31 886.7
1997 7 13 12 50594.3 2.193 259.73 1.07 22.31 14.38 881.9
1997 7 14 12 50540.7 1.368 260.07 1.07 24.21 16.65 952.4
1997 7 15 12 50484.8 0.224 233.95 1.07 22.07 15.34 887.0
1997 7 16 12 50426.8 2.291 226.12 1.07 20.04 11.67 823.3
1997 7 17 12 50366.7 1.224 251.05 1.07 22.58 14.82 892.3
1997 7 18 12 50304.5 1.158 262.64 1.07 21.52 14.14 828.6
1997 7 19 12 50240.1 5.245 244.40 1.07 22.05 12.83 833.1
1997 7 20 12 50173.7 6.501 283.02 1.07 20.56 13.17 903.9
1997 7 21 12 50105.1 4.064 262.08 1.07 22.50 14.06 861.2
1997 7 22 12 50034.6 3.423 241.96 1.07 21.12 13.30 870.6
1997 7 23 12 49962.0 3.880 222.29 1.07 23.20 15.33 884.3
1997 7 24 12 49887.4 0.624 258.47 1.07 24.00 14.86 875.3
1997 7 25 12 49810.8 1.377 234.15 1.07 22.24 14.73 901.1
1997 7 26 12 49732.3 3.695 237.30 1.07 20.52 11.57 795.6
1997 7 27 12 49651.8 3.122 233.58 1.07 20.79 12.41 871.7
1997 7 28 12 49569.5 0.552 225.16 1.07 22.16 14.23 906.0
1997 7 29 12 49485.2 2.224 235.44 1.07 22.34 14.20 901.6
1997 7 30 12 49399.1 0.455 234.40 1.07 21.04 11.99 776.1
1997 7 31 12 49311.1 0.637 228.91 1.07 21.49 11.87 838.0
1997 8 1 12 49221.3 3.655 231.10 1.07 22.63 13.37 923.5
1997 8 2 12 49129.8 2.526 266.44 1.07 23.32 15.30 849.9
1997 8 3 12 49036.5 2.366 249.45 1.07 21.65 13.48 917.7
1997 8 4 12 48941.4 1.388 235.45 1.07 22.53 13.77 800.1
1997 8 5 12 48844.7 2.371 210.93 1.07 21.56 12.77 872.3
1997 8 6 12 48746.2 1.569 243.61 1.07 21.97 13.13 812.9
1997 8 7 12 48646.2 0.770 261.98 1.07 20.47 10.99 825.4
1997 8 8 12 48544.5 3.374 259.40 1.07 21.97 14.10 915.4
1997 8 9 12 48441.3 0.059 230.40 1.07 23.36 13.88 838.8
1997 8 10 12 48336.4 1.118 236.56 1.07 21.79 13.29 929.5
1997 8 11 12 48230.1 5.344 213.70 1.07 21.80 14.22 850.4
1997 8 12 12 48122.3 0.997 233.20 1.07 19.76 11.13 833.0
1997 8 13 12 48013.0 0.803 238.43 1.07 21.52 14.19 852.2
1997 8 14 12 47902.3 0.094 234.61 1.07 17.85 8.39 804.8
1997 8 15 12 47790.2 0.905 243.54 1.07 21.82 12.16 894.8
1997 8 16 12 47676.7 3.591 234.66 1.07 22.91 12.47 837.5
1997 8 17 12 47561.9 5.977 199.13 1.07 19.86 11.87 883.8
1997 8 18 12 47445.8 2.187 216.72 1.07 20.20 10.03 808.4
1997 8 19 12 47328.5 0.732 236.22 1.07 21.89 14.57 882.4
1997 8 20 12 47209.9 4.818 195.63 1.07 19.12 11.91 805.4
1997 8 21 12 47090.2 4.652 219.93 1.07 20.95 12.57 828.2
1997 8 22 12 46969.3 2.293 211.32 1.07 19.02 9.77 822.7
1997 8 23 12 46847.3 0.316 197.90 1.07 20.89 10.81 792.9
1997 8 24 12 46724.2 0.799 229.35 1.07 19.55 11.27 845.7
1997 8 25 12 46600.0 0.990 202.23 1.07 15.67 7.05 731.3
1997 8 26 12 46474.8 0.476 244.52 1.07 18.10 9.69 841.0
1997 8 27 12 46348.7 2.410 208.27 1.07 19.41 11.24 804.7
1997 8 28 12 46221.7 1.246 226.34 1.07 22.23 12.75 805.7
1997 8 29 12 46093.7 0.823 234.10 1.07 18.93 10.16 765.0
1997 8 30 12 45964.9 1.198 212.59 1.07 18.09 9.61 806.5
1997 8 31 12 45835.3 0.220 207.62 1.07 19.50 12.72 852.9
1997 9 1 12 45704.9 1.017 216.57 1.07 14.27 6.30 726.4
1997 9 2 12 45573.7 4.338 228.58 1.07 20.67 12.19 863.7
1997 9 3 12 45441.8 1.300 207.31 1.07 19.54 10.13 766.5
1997 9 4 12 45309.3 0.554 190.59 1.07 17.71 10.13 782.6
1997 9 5 12 45176.2 0.605 178.16 1.07 19.40 12.16 830.1
1997 9 6 12 45042.4 0.278 203.60 1.07 18.62 8.82 780.8
1997 9 7 12 44908.2 1.778 181.97 1.07 17.82 7.74 728.7
1997 9 8 12 44773.4 0.710 209.62 1.07 18.68 10.13 788.5
1997 9 9 12 44638.1 4.407 213.31 1.07 17.57 8.82 760.2
1997 9 10 12 44502.5 5.941 201.77 1.07 17.80 10.33 759.8
1997 9 11 12 44366.4 1.911 190.80 1.07 18.22 8.71 758.7
1997 9 12 12 44230.0 0.890 199.56 1.07 16.65 7.30 758.2
1997 9 13 12 44093.3 0.733 189.36 1.07 16.86 7.04 706.0
1997 9 14 12 43956.3 2.781 183.65 1.07 15.13 5.73 670.5
1997 9 15 12 43819.1 2.304 179.63 1.07 14.79 6.32 715.5
1997 9 16 12 43681.7 0.895 186.57 1.07 13.99 4.18 662.4
1997 9 17 12 43544.2 6.339 183.73 1.07 16.92 10.91 760.9
1997 9 18 12 43406.5 0.898 200.74 1.07 15.72 5.11 644.1
1997 9 19 12 43268.9 1.809 189.31 1.07 14.25 5.21 732.4
1997 9 20 12 43131.1 0.279 159.47 1.07 15.26 6.84 713.3
1997 9 21 12 42993.5 0.353 185.46 1.07 14.06 6.49 755.1
1997 9 22 12 42855.8 0.520 178.02 1.07 15.75 6.33 744.4
1997 9 23 12 42718.3 0.918 179.49 1.07 16.77 6.69 782.8
1997 9 24 12 42580.9 0.302 170.15 1.07 17.09 7.67 760.6
1997 9 25 12 42443.7 3.216 173.04 1.07 14.68 7.55 731.2
1997 9 26 12 42306.7 2.126 195.83 1.07 14.46 4.22 703.5
1997 9 27 12 42170.0 0.516 164.28 1.07 11.83 4.06 615.9
1997 9 28 12 42033.6 0.123 158.85 1.07 12.15 3.78 703.0
1997 9 29 12 41897.5 6.111 156.54 1.07 16.15 7.87 811.7
1997 9 30 12 41761.9 3.768 149.67 1.07 14.21 6.57 695.4
1997 10 1 12 41626.6 0.292 173.35 1.07 15.44 6.25 717.0
1997 10 2 12 41491.8 0.630 180.60 1.07 10.73 2.92 660.9
1997 10 3 12 41357.6 1.577 152.71 1.07 13.25 4.78 683.8
1997 10 4 12 41223.8 1.214 168.25 1.07 10.56 0.91 614.3
1997 10 5 12 41090.7 0.443 174.50 1.07 9.71 1.04 596.3
1997 10 6 12 40958.2 1.839 161.02 1.07 11.42 2.79 636.6
1997 10 7 12 40826.3 1.645 156.57 1.07 15.30 4.74 781.9
1997 10 8 12 40695.1 1.335 145.12 1.07 11.15 1.77 638.8
1997 10 9 12 40564.7 2.399 163.00 1.07 14.03 5.82 638.8
1997 10 10 12 40435.1 0.452 148.82 1.07 11.57 3.08 644.1
1997 10 11 12 40306.3 1.368 160.10 1.07 13.60 5.84 703.4
1997 10 12 12 40178.3 0.251 142.11 1.07 12.57 5.00 748.5
1997 10 13 12 40051.3 1.269 153.40 1.07 13.32 4.00 723.8
1997 10 14 12 39925.2 1.837 163.60 1.07 10.42 1.23 627.5
1997 10 15 12 39800.0 0.008 153.26 1.07 11.33 1.47 594.8
1997 10 16 12 39675.8 2.191 135.22 1.07 10.90 2.71 660.7
1997 10 17 12 39552.7 5.793 127.10 1.07 14.33 5.29 678.9
1997 10 18 12 39430.7 5.177 143.38 1.07 11.66 3.99 688.6
1997 10 19 12 39309.8 0.160 161.93 1.07 9.89 2.12 671.7
1997 10 20 12 39190.1 0.143 151.78 1.07 12.95 4.74 676.8
1997 10 21 12 39071.5 3.368 168.39 1.07 12.86 3.91 683.8
1997 10 22 12 38954.2 0.069 178.66 1.07 8.52 0.79 638.3
1997 10 23 12 38838.1 2.767 134.89 1.07 9.70 1.09 636.9
1997 10 24 12 38723.3 0.119 144.76 1.07 8.50 0.09 552.0
1997 10 25 12 38609.8 0.160 134.05 1.07 6.51 -3.64 525.2
1997 10 26 12 38497.7 2.977 124.83 1.07 8.94 0.64 524.0
1997 10 27 12 38387.0 1.343 138.51 1.07 3.87 -4.69 515.3
1997 10 28 12 38277.7 0.312 134.60 1.07 8.37 -0.32 618.8
1997 10 29 12 38169.9 2.113 128.99 1.07 7.97 -1.10 591.0
1997 10 30 12 38063.6 1.049 123.37 1.07 7.75 -2.09 567.9
1997 10 31 12 37958.7 0.733 129.64 1.07 7.32 -1.33 582.3
1997 11 1 12 37855.5 0.182 121.07 1.07 6.79 -3.54 546.4
1997 11 2 12 37753.8 0.222 123.49 1.07 4.67 -4.11 490.7
1997 11 3 12 37653.8 1.522 107.99 1.07 4.93 -4.12 498.1
1997 11 4 12 37555.3 0.199 111.40 1.07 6.75 -0.80 587.6
1997 11 5 12 37458.6 0.480 114.53 1.07 6.56 -0.54 626.6
1997 11 6 12 37363.5 0.369 124.65 1.07 7.73 -2.09 573.9
1997 11 7 12 37270.2 3.134 121.92 1.07 5.53 -2.44 572.5
1997 11 8 12 37178.7 0.533 110.93 1.07 4.44 -4.70 496.9
1997 11 9 12 37088.9 0.823 111.39 1.07 5.39 -3.60 531.0
1997 11 10 12 37000.9 0.060 121.15 1.07 2.36 -6.64 464.9
1997 11 11 12 36914.8 0.604 109.99 1.07 5.73 -1.83 525.7
1997 11 12 12 36830.5 0.269 102.00 1.07 6.14 -2.56 557.8
1997 11 13 12 36748.2 0.696 125.72 1.07 7.07 -1.20 570.8
1997 11 14 12 36667.7 0.462 94.25 1.07 5.31 -4.63 533.8
1997 11 15 12 36589.2 0.144 98.30 1.07 3.02 -6.50 424.7
1997 11 16 12 36512.6 0.502 129.95 1.07 3.49 -5.56 474.4
1997 11 17 12 36438.0 0.009 95.03 1.07 4.07 -4.53 453.8
1997 11 18 12 36365.4 0.407 134.08 1.07 3.11 -4.96 512.6
1997 11 19 12 36294.9 7.970 93.58 1.07 2.22 -6.85 487.4
1997 11 20 12 36226.3 1.371 95.80 1.07 2.90 -4.59 519.7
1997 11 21 12 36159.9 1.040 93.83 1.07 5.08 -3.74 584.2
1997 11 22 12 36095.5 0.304 89.32 1.07 4.01 -5.14 513.7
1997 11 23 12 36033.3 1.402 129.30 1.07 4.56 -3.35 506.7
1997 11 24 12 35973.2 0.256 125.76 1.07 1.93 -6.11 514.4
1997 11 25 12 35915.2 3.280 86.28 1.07 5.00 -5.04 561.0
1997 11 26 12 35859.3 2.332 130.22 1.07 3.30 -4.04 539.8
1997 11 27 12 35805.7 0.256 87.71 1.07 3.22 -5.82 461.5
1997 11 28 12 35754.2 0.497 150.01 1.07 2.37 -6.41 452.4
1997 11 29 12 35704.9 1.480 102.87 1.07 -1.42 -10.73 396.1
1997 11 30 12 35657.9 0.548 95.61 1.07 4.20 -4.75 493.0
1997 12 1 12 35613.1 1.168 111.65 1.07 2.44 -7.54 481.8
1997 12 2 12 35570.6 3.103 90.55 1.07 0.30 -8.07 431.7
1997 12 3 12 35530.3 2.584 82.14 1.07 4.78 -4.33 539.0
1997 12 4 12 35492.2 0.492 96.42 1.07 1.56 -7.30 474.9
1997 12 5 12 35456.5 1.317 103.82 1.07 0.83 -6.99 418.5
1997 12 6 12 35423.1 0.018 69.83 1.07 -0.22 -8.47 428.1
1997 12 7 12 35391.9 0.299 88.51 1.07 0.16 -8.46 462.0
1997 12 8 12 35363.1 1.493 130.95 1.07 -1.45 -8.49 426.1
1997 12 9 12 35336.6 1.001 101.27 1.07 0.16 -9.39 422.5
1997 12 10 12 35312.4 0.545 65.19 1.07 0.51 -8.05 444.1
1997 12 11 12 35290.6 0.313 100.96 1.07 1.40 -6.20 451.0
1997 12 12 12 35271.1 0.651 106.11 1.07 -2.29 -9.68 458.2
1997 12 13 12 35253.9 4.985 100.30 1.07 -0.89 -10.68 363.8
1997 12 14 12 35239.2 1.207 112.19 1.07 -1.65 -10.85 355.1
1997 12 15 12 35226.7 0.450 95.95 1.07 1.44 -6.26 506.3
1997 12 16 12 35216.7 0.203 115.43 1.07 0.98 -8.01 423.5
1997 12 17 12 35209.0 0.459 99.92 1.07 -3.01 -11.58 370.7
1997 12 18 12 35203.6 0.365 101.80 1.07 -0.67 -9.67 419.4
1997 12 19 12 35200.7 0.576 105.22 1.07 1.74 -6.88 492.9
1997 12 20 12 35200.1 1.054 110.45 1.07 0.64 -10.74 322.3
1997 12 21 12 35201.9 0.120 105.37 1.07 -1.08 -10.00 395.6
1997 12 22 12 35206.0 2.974 88.91 1.07 -0.02 -8.68 417.6
1997 12 23 12 35212.5 0.535 124.17 1.07 0.44 -8.52 428.3
1997 12 24 12 35221.4 0.778 88.48 1.07 1.80 -6.71 489.0
1997 12 25 12 35232.6 1.691 87.31 1.07 -1.58 -11.24 419.5
1997 12 26 12 35246.3 1.060 71.29 1.07 1.03 -7.35 459.0
1997 12 27 12 35262.2 0.692 96.80 1.07 -1.92 -9.20 392.8
1997 12 28 12 35280.5 0.077 93.34 1.07 -2.07 -9.63 414.2
1997 12 29 12 35301.2 3.147 102.03 1.07 -1.52 -9.56 426.3
1997 12 30 12 35324.2 0.417 88.80 1.07 -1.07 -9.46 419.2
1997 12 31 12 35349.5 0.537 126.25 1.07 -0.25 -9.42 443.4
1998 1 1 12 35377.2 0.541 92.97 1.07 -1.59 -10.59 368.0
1998 1 2 12 35407.2 2.307 93.27 1.07 -2.27 -10.18 377.8
1998 1 3 12 35439.5 0.207 101.32 1.07 -2.85 -11.56 374.0
1998 1 4 12 35474.1 0.336 108.36 1.07 -0.73 -7.64 481.9
1998 1 5 12 35511.0 1.280 121.25 1.07 -1.61 -11.61 419.7
1998 1 6 12 35550.1 2.981 111.38 1.07 -1.27 -10.04 415.5
1998 1 7 12 35591.5 1.270 111.53 1.07 -1.16 -10.21 405.5
1998 1 8 12 35635.2 1.825 106.14 1.07 0.30 -7.68 418.0
1998 1 9 12 35681.2 1.247 92.52 1.07 -0.15 -7.96 462.6
1998 1 10 12 35729.3 1.092 96.04 1.07 -0.74 -10.37 358.7
1998 1 11 12 35779.7 2.527 72.52 1.07 -2.12 -11.79 396.5
1998 1 12 12 35832.2 1.426 101.62 1.07 -3.84 -13.06 344.0
1998 1 13 12 35887.0 5.216 116.47 1.07 -2.66 -10.82 387.9
1998 1 14 12 35943.9 0.644 103.55 1.07 -2.10 -10.35 432.3
1998 1 15 12 36003.0 4.665 114.52 1.07 -3.00 -12.91 346.2
1998 1 16 12 36064.1 0.475 137.14 1.07 -1.14 -9.50 399.2
1998 1 17 12 36127.5 1.158 110.87 1.07 -1.89 -10.37 401.1
1998 1 18 12 36192.9 0.365 118.54 1.07 -3.35 -11.99 334.8
1998 1 19 12 36260.3 0.915 112.35 1.07 0.04 -8.09 445.7
1998 1 20 12 36329.9 0.506 99.03 1.07 -1.33 -9.75 400.2
1998 1 21 12 36401.5 0.487 108.81 1.07 -1.84 -10.37 372.4
1998 1 22 12 36475.1 0.249 96.41 1.07 -0.35 -8.02 511.7
1998 1 23 12 36550.6 1.184 126.23 1.07 -3.15 -10.53 384.0
1998 1 24 12 36628.2 1.985 128.22 1.07 -2.88 -11.81 346.3
1998 1 25 12 36707.7 11.272 113.69 1.07 -2.47 -11.12 327.0
1998 1 26 12 36789.1 2.087 142.44 1.07 -1.12 -9.18 394.2
1998 1 27 12 36872.4 1.652 113.33 1.07 -1.38 -10.13 420.1
1998 1 28 12 36957.6 0.694 130.67 1.07 2.84 -5.20 449.9
1998 1 29 12 37044.7 1.304 114.74 1.07 -3.27 -11.76 330.3
1998 1 30 12 37133.6 0.224 126.04 1.07 -1.65 -9.62 436.9
1998 1 31 12 37224.2 1.250 99.33 1.07 -2.13 -10.20 385.2
1998 2 1 12 37316.7 0.097 113.74 1.07 -1.03 -9.69 391.9
1998 2 2 12 37410.8 1.163 123.10 1.07 -0.34 -8.22 437.9
1998 2 3 12 37506.7 11.710 135.82 1.07 -1.24 -9.27 450.5
1998 2 4 12 37604.3 1.628 124.75 1.07 -0.98 -7.73 417.0
1998 2 5 12 37703.6 6.799 145.53 1.07 -2.01 -12.08 417.1
1998 2 6 12 37804.5 11.444 120.61 1.07 1.04 -7.03 462.0
1998 2 7 12 37906.9 0.270 113.18 1.07 -2.05 -9.82 402.2
1998 2 8 12 38011.0 2.277 156.16 1.07 -5.98 -12.79 363.1
1998 2 9 12 38116.5 0.450 106.41 1.07 -2.10 -11.12 312.7
1998 2 10 12 38223.6 0.969 119.22 1.07 2.44 -6.07 487.2
1998 2 11 12 38332.2 1.970 131.20 1.07 -2.83 -11.79 369.7
1998 2 12 12 38442.2 0.575 128.02 1.07 -0.25 -7.43 506.2
1998 2 13 12 38553.6 2.184 135.43 1.07 -2.08 -11.30 442.9
1998 2 14 12 38666.4 8.554 136.14 1.07 -0.10 -9.09 423.6
1998 2 15 12 38780.5 2.896 168.75 1.07 0.96 -8.81 427.3
1998 2 16 12 38896.0 9.149 133.38 1.07 -1.30 -12.13 352.1
1998 2 17 12 39012.7 0.965 143.53 1.07 1.41 -7.19 455.1
1998 2 18 12 39130.6 0.895 140.09 1.07 1.22 -7.47 438.9
1998 2 19 12 39249.8 0.627 104.04 1.07 0.17 -8.61 457.7
1998 2 20 12 39370.1 3.213 123.69 1.07 -0.31 -8.42 473.1
1998 2 21 12 39491.6 0.523 109.73 1.07 -0.42 -8.41 468.7
1998 2 22 12 39614.2 8.684 127.35 1.07 -1.19 -10.34 432.2
1998 2 23 12 39737.8 0.286 142.38 1.07 -1.54 -10.09 413.0
1998 2 24 12 39862.5 0.658 159.11 1.07 1.14 -7.56 472.1
1998 2 25 12 39988.1 1.117 167.56 1.07 0.90 -7.70 467.6
1998 2 26 12 40114.7 0.421 186.44 1.07 1.13 -6.27 430.2
1998 2 27 12 40242.2 0.976 151.26 1.07 2.15 -6.12 469.4
1998 2 28 12 40370.6 4.693 151.70 1.07 0.73 -7.04 441.7
1998 3 1 12 40499.8 1.911 130.80 1.07 2.91 -5.86 479.5
1998 3 2 12 40629.8 4.558 138.78 1.07 -1.41 -10.92 377.0
1998 3 3 12 40760.6 6.206 167.23 1.07 3.87 -3.87 541.1
1998 3 4 12 40892.1 1.044 185.40 1.07 1.27 -6.75 452.0
1998 3 5 12 41024.3 3.178 178.69 1.07 0.40 -8.58 359.5
1998 3 6 12 41157.2 1.421 149.85 1.07 1.44 -7.31 463.5
1998 3 7 12 41290.6 0.873 143.06 1.07 4.13 -4.03 511.4
1998 3 8 12 41424.6 1.338 134.50 1.07 0.92 -7.40 466.2
1998 3 9 12 41559.2 8.190 161.87 1.07 2.21 -6.49 434.8
1998 3 10 12 41694.2 4.646 193.73 1.07 0.66 -8.81 437.1
1998 3 11 12 41829.7 6.242 158.08 1.07 2.98 -4.09 492.5
1998 3 12 12 41965.5 1.217 157.61 1.07 4.41 -4.19 465.9
1998 3 13 12 42101.8 0.382 164.68 1.07 3.13 -4.55 498.6
1998 3 14 12 42238.3 3.126 165.67 1.07 2.32 -8.24 382.8
1998 3 15 12 42375.2 8.860 172.40 1.07 2.42 -7.17 436.5
1998 3 16 12 42512.3 1.513 134.76 1.07 3.37 -4.35 516.2
1998 3 17 12 42649.6 7.048 159.10 1.07 4.19 -4.56 467.7
1998 3 18 12 42787.0 7.166 169.44 1.07 4.85 -2.91 550.8
1998 3 19 12 42924.6 7.661 180.72 1.07 2.16 -6.91 420.2
1998 3 20 12 43062.3 3.330 169.49 1.07 3.17 -5.54 460.1
1998 3 21 12 43200.0 2.587 182.59 1.07 6.25 -2.96 508.5
1998 3 22 12 43337.7 4.456 171.38 1.07 5.00 -2.82 561.7
1998 3 23 12 43475.4 7.246 194.79 1.07 4.66 -4.21 521.4
1998 3 24 12 43613.0 4.200 188.38 1.07 5.80 -2.14 542.3
1998 3 25 12 43750.4 3.888 187.80 1.07 1.30 -6.10 412.7
1998 3 26 12 43887.7 1.109 198.52 1.07 6.00 -2.76 542.1
1998 3 27 12 44024.8 3.753 196.47 1.07 8.97 0.30 569.3
1998 3 28 12 44161.7 3.198 180.61 1.07 5.49 -3.53 490.8
1998 3 29 12 44298.2 12.906 178.42 1.07 5.98 -1.03 597.3
1998 3 30 12 44434.5 4.948 212.15 1.07 5.27 -3.42 505.2
1998 3 31 12 44570.3 3.459 222.56 1.07 4.52 -4.27 515.8
1998 4 1 12 44705.8 1.240 212.35 1.07 5.40 -4.09 490.1
1998 4 2 12 44840.8 0.319 213.32 1.07 7.69 -1.36 598.8
1998 4 3 12 44975.4 0.803 182.17 1.07 7.39 -1.56 584.1
1998 4 4 12 45109.4 13.194 196.49 1.07 5.43 -2.29 583.8
1998 4 5 12 45242.8 1.854 195.88 1.07 5.99 -2.85 578.1
1998 4 6 12 45375.7 3.846 196.68 1.07 6.22 -2.67 501.4
1998 4 7 12 45507.9 1.051 190.86 1.07 7.59 -0.40 650.9
1998 4 8 12 45639.4 0.236 209.43 1.07 7.24 -1.34 498.8
1998 4 9 12 45770.2 1.928 210.92 1.07 7.64 -1.83 545.3
1998 4 10 12 45900.2 7.028 193.21 1.07 6.33 -1.02 565.9
1998 4 11 12 46029.4 0.557 197.11 1.07 10.58 1.54 578.0
1998 4 12 12 46157.8 0.294 212.48 1.07 8.80 0.43 592.8
1998 4 13 12 46285.3 0.834 210.29 1.07 7.77 -0.47 618.6
1998 4 14 12 46411.9 2.586 203.00 1.07 7.57 -2.79 547.5
1998 4 15 12 46537.5 0.952 210.25 1.07 8.39 -0.47 541.9
1998 4 16 12 46662.2 3.709 194.86 1.07 10.93 1.86 626.9
1998 4 17 12 46785.8 2.197 225.78 1.07 11.64 2.09 669.1
1998 4 18 12 46908.4 0.816 211.09 1.07 8.64 -0.06 574.4
1998 4 19 12 47029.9 15.574 211.79 1.07 9.14 0.63 600.4
1998 4 20 12 47150.2 1.543 226.62 1.07 7.49 -0.68 599.8
1998 4 21 12 47269.4 1.448 236.37 1.07 7.79 -0.72 608.4
1998 4 22 12 47387.3 2.291 221.90 1.07 10.61 1.97 658.6
1998 4 23 12 47504.0 2.310 213.62 1.07 10.15 2.83 645.6
1998 4 24 12 47619.5 2.450 230.18 1.07 10.29 1.41 577.9
1998 4 25 12 47733.6 2.894 226.20 1.07 10.29 0.34 614.5
1998 4 26 12 47846.4 8.820 231.14 1.07 11.72 2.47 603.6
1998 4 27 12 47957.8 5.262 239.71 1.07 11.64 3.94 674.3
1998 4 28 12 48067.8 1.974 226.02 1.07 13.21 4.45 663.3
1998 4 29 12 48176.4 8.463 245.09 1.07 15.75 6.45 722.9
1998 4 30 12 48283.5 0.934 222.16 1.07 10.45 2.43 685.4
1998 5 1 12 48389.0 1.143 221.59 1.07 10.41 3.05 669.0
1998 5 2 12 48493.1 9.419 246.36 1.07 14.88 6.14 754.9
1998 5 3 12 48595.5 14.147 240.57 1.07 12.58 4.50 667.0
1998 5 4 12 48696.4 1.446 232.57 1.07 14.07 6.66 742.0
1998 5 5 12 48795.7 3.221 235.72 1.07 11.38 4.45 656.2
1998 5 6 12 48893.3 0.521 232.45 1.07 11.67 3.53 663.3
1998 5 7 12 48989.2 0.233 234.88 1.07 14.76 6.13 737.3
1998 5 8 12 49083.3 3.043 220.35 1.07 11.78 3.14 603.7
1998 5 9 12 49175.8 1.155 228.14 1.07 16.01 5.67 708.7
1998 5 10 12 49266.4 0.282 238.35 1.07 15.32 5.70 728.5
1998 5 11 12 49355.3 5.482 218.03 1.07 13.21 5.02 686.1
1998 5 12 12 49442.4 5.557 210.04 1.07 16.77 10.28 829.4
1998 5 13 12 49527.6 7.476 219.07 1.07 15.44 6.40 724.3
1998 5 14 12 49610.9 0.368 261.76 1.07 14.52 5.75 671.9
1998 5 15 12 49692.3 2.643 273.68 1.07 15.15 6.89 746.5
1998 5 16 12 49771.8 1.080 249.87 1.07 12.29 4.96 700.6
1998 5 17 12 49849.4 0.679 243.83 1.07 13.38 4.12 677.0
1998 5 18 12 49924.9 5.801 264.44 1.07 16.73 7.78 753.5
1998 5 19 12 49998.5 2.907 231.51 1.07 16.08 7.50 771.6
1998 5 20 12 50070.1 2.269 253.27 1.07 18.12 9.65 792.2
1998 5 21 12 50139.7 6.354 254.06 1.07 16.70 8.28 783.2
1998 5 22 12 50207.1 2.369 246.23 1.07 14.49 6.22 768.2
1998 5 23 12 50272.5 0.679 222.86 1.07 14.91 6.80 757.3
1998 5 24 12 50335.9 0.151 268.00 1.07 15.40 7.10 741.7
1998 5 25 12 50397.0 2.930 243.36 1.07 15.93 7.36 745.3
1998 5 26 12 50456.1 0.486 242.00 1.07 17.20 7.53 741.7
1998 5 27 12 50513.0 1.846 230.45 1.07 18.92 9.31 787.6
1998 5 28 12 50567.8 2.056 262.53 1.07 18.24 9.08 784.8
1998 5 29 12 50620.3 6.885 259.71 1.07 19.36 11.70 812.9
1998 5 30 12 50670.7 0.500 262.81 1.07 18.23 10.81 800.7
1998 5 31 12 50718.8 3.875 248.30 1.07 17.15 7.52 723.5
1998 6 1 12 50764.8 3.272 251.07 1.07 15.86 8.05 782.9
1998 6 2 12 50808.5 3.239 245.57 1.07 19.04 9.22 790.9
1998 6 3 12 50849.9 3.721 260.03 1.07 18.10 10.04 799.6
1998 6 4 12 50889.0 2.148 256.65 1.07 19.58 10.67 793.2
1998 6 5 12 50925.9 4.416 252.45 1.07 17.63 7.36 765.0
1998 6 6 12 50960.5 4.319 238.98 1.07 21.13 11.77 815.6
1998 6 7 12 50992.8 7.229 253.06 1.07 21.28 12.25 823.8
1998 6 8 12 51022.8 18.588 235.94 1.07 17.66 9.45 810.6
1998 6 9 12 51050.5 13.170 248.98 1.07 19.59 11.00 807.7
1998 6 10 12 51075.8 0.680 246.31 1.07 16.88 8.22 772.3
1998 6 11 12 51098.8 1.921 255.36 1.07 18.13 9.35 770.8
1998 6 12 12 51119.5 1.829 263.13 1.07 18.18 10.42 800.9
1998 6 13 12 51137.8 11.792 256.88 1.07 18.71 9.35 785.5
1998 6 14 12 51153.7 12.107 250.48 1.07 19.33 11.19 854.7
1998 6 15 12 51167.4 6.435 255.61 1.07 18.69 12.05 852.0
1998 6 16 12 51178.6 2.244 261.99 1.07 20.20 12.08 856.0
1998 6 17 12 51187.5 2.200 266.19 1.07 17.79 9.64 807.1
1998 6 18 12 51194.0 7.537 280.06 1.07 21.69 12.60 882.3
1998 6 19 12 51198.1 1.012 295.62 1.07 18.71 11.78 884.3
1998 6 20 12 51199.9 5.963 281.76 1.07 20.17 10.97 835.5
1998 6 21 12 51199.3 0.861 259.87 1.07 19.87 11.24 797.4
1998 6 22 12 51196.4 10.000 245.95 1.07 22.15 11.84 845.4
1998 6 23 12 51191.0 4.343 254.37 1.07 20.21 11.12 861.7
1998 6 24 12 51183.3 2.048 262.83 1.07 22.98 15.02 862.1
1998 6 25 12 51173.3 1.917 253.38 1.07 21.42 12.74 904.7
1998 6 26 12 51160.8 0.333 254.65 1.07 19.57 11.84 857.9
1998 6 27 12 51146.1 2.396 269.14 1.07 20.73 12.32 856.0
1998 6 28 12 51128.9 10.942 256.28 1.07 21.06 12.89 849.1
